"sdate","stime","vessel","id","depth","Chl_a_Holm-Hansen_F","Phaeo_Holm-HansenF","Chl_int","Phaeo_int","Chl_int_50m","Phaeo_int_50m","gmt_doy","O2_Electrode","o2_ml","o2_um","Salinity_Sal_PSS","NO2NO3_Tech_F","SiO4_Tech_F","PO4_Tech_F","NH3_Tech_F","NO2_Tech_F"
"07-Jul-2007","22:18","Teleost",304647,40,0.135851111111111,0.161040071111111,NA,NA,NA,NA,NA,"86.988862218442719","6.9045000000000005","308",32.827,4.246,4.4,0.8235,NA,NA
"07-Jul-2007","22:18","Teleost",304646,50,0.0930373841269841,0.162378083555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0475,4.547,0.8585,NA,NA
"07-Jul-2007","22:18","Teleost",304645,75,0.0287321333333333,0.109924565333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.325,7.2445,0.959,NA,NA
"07-Jul-2007","22:18","Teleost",304644,100,0.0246275428571429,0.1464576,NA,NA,NA,NA,NA,"79.18806486163362","6.0629999999999997","271",32.796,8.4205,7.7545,0.981,NA,NA
"07-Jul-2007","22:18","Teleost",304643,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,7.7545,0.981,NA,NA
"19-Jul-2007","02:42","Teleost",304942,1,0.275583682539683,0.0419335111111111,23.6545698095238,18.1100621866667,20.8634482857143,8.54414336,200,"102.88465433246117","5.9569999999999999","266",30.92,0.107,1.3025,0.238,"0.34350000000000003","5.6000000000000001E-2"
"19-Jul-2007","02:42","Teleost",304941,5,0.256176380952381,0.0708637866666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0975,1.1425,0.2325,"0.47100000000000003","7.85E-2"
"19-Jul-2007","02:42","Teleost",304940,10,0.318279746031746,0.0820204088888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116,1.23,0.244,"0.49299999999999999","6.1499999999999999E-2"
"19-Jul-2007","02:42","Teleost",304939,20,0.908633,0.36765344,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9815,2.555,0.6165,"0.82","0.20150000000000001"
"19-Jul-2007","02:42","Teleost",304938,30,0.450249396825397,0.193586631111111,NA,NA,NA,NA,NA,"88.072116786930451","6.806","304",32.24,4.702,4.861,0.815,"1.4544999999999999","0.23799999999999999"
"19-Jul-2007","02:42","Teleost",304937,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19-Jul-2007","02:42","Teleost",304936,50,0.0656734476190476,0.0903968853333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.188,5.856,0.874,"0.98499999999999999","0.14850000000000002"
"19-Jul-2007","02:42","Teleost",304935,75,0.0287321333333333,0.135554645333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142,7.788,0.8935,"0.65900000000000003","0.13850000000000001"
"19-Jul-2007","02:42","Teleost",304934,100,0.0301003301587302,0.106859804444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4645,9.908,1.1265,"0.38750000000000001","0.17399999999999999"
"19-Jul-2007","02:42","Teleost",304933,166,0.0136819682539683,0.0787073991111111,NA,NA,NA,NA,NA,"58.590725471443847","3.9714999999999998","177",34.267,15.222,15.7365,1.2855,"0.41049999999999998","0.115"
"02-Aug-2007","05:43","Teleost",307325,1,2.0577865,0.6304144,66.5599191666667,40.4821271866667,62.5643683095238,30.1135364666667,214,"108.64512060827042","5.8709999999999996","262.33333333333331",30.989,0.11,0.939,0.1345,"0.442","0.1105"
"02-Aug-2007","05:43","Teleost",307324,5,1.26941375,0.3271268,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,1.1145,0.2025,"0.47","0.1115"
"02-Aug-2007","05:43","Teleost",307323,10,0.73492375,0.4397008,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105,1.008,0.268,"0.438","9.0999999999999998E-2"
"02-Aug-2007","05:43","Teleost",307322,20,1.5396819484127,0.959554515555555,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8325,2.38,0.934,"0.99949999999999994","0.19"
"02-Aug-2007","05:43","Teleost",307321,30,1.46457551190476,0.752606373333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6865,1.493,0.5495,"0.59499999999999997","0.1525"
"02-Aug-2007","05:43","Teleost",307320,40,1.42702229365079,0.555335662222222,NA,NA,NA,NA,NA,"95.054066444848573","7.2333333333333334","323",32.078,0.691,1.3345,0.5515,"0.50749999999999995","0.18049999999999999"
"02-Aug-2007","05:43","Teleost",307319,50,0.170784253968254,0.155500231111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1485,4.4045,0.808,"1.6575","0.25"
"02-Aug-2007","05:43","Teleost",307318,75,0.0342049206349207,0.114752241777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.822,8.8195,1.0045,"0.52300000000000002","0.1535"
"02-Aug-2007","05:43","Teleost",307317,100,0.0191547555555556,0.114291171555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.247,10.9685,1.0785,"0.56950000000000001","9.1499999999999998E-2"
"02-Aug-2007","05:43","Teleost",307316,163,0.0191547555555556,0.0920784355555556,NA,NA,NA,NA,NA,"59.236060669183836","4.2716666666666665","190.66666666666666",33.752,14.2915,15.643,1.245,"0.40600000000000003","0.11749999999999999"
"02-Aug-2007","17:40","Hudson",313540,1,1.87758805970149,0.422725540298507,69.8381775,25.59095955,49.5296187313433,14.9744585686567,214,"112.05581443592465","6.0359999999999996","269.5",31.062,NA,NA,NA,NA,NA
"02-Aug-2007","17:40","Hudson",313539,5,0.609308059701492,0.225720940298507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02-Aug-2007","17:40","Hudson",313538,10,0.623155970149254,0.267541629850746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02-Aug-2007","17:40","Hudson",313537,20,2.05640597014925,0.531446829850746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02-Aug-2007","17:40","Hudson",313536,30,0.533144552238806,0.218381547761194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02-Aug-2007","17:40","Hudson",313535,40,0.325425895522388,0.129201004477612,NA,NA,NA,NA,NA,"84.477779619942595","6.4969999999999999","290",32.388,NA,NA,NA,NA,NA
"02-Aug-2007","17:40","Hudson",313534,50,1.46630686567164,0.378736334328358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02-Aug-2007","17:40","Hudson",313533,75,0.0305957182835821,0.0682824442164179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02-Aug-2007","17:40","Hudson",313532,100,0.025196473880597,0.085740001119403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02-Aug-2007","17:40","Hudson",313531,149,0.0197972294776119,0.0694342830223881,NA,NA,NA,NA,NA,"59.851890072091365","4.2469999999999999","189.5",33.665,NA,NA,NA,NA,NA
"09-Aug-2007","06:59","Hudson",314032,1,0.54785225,0.291368,40.8775251210318,30.4530044088889,36.4360475654762,20.1128296533333,221,"103.54483009424249","5.6745000000000001","253.5",31.119,0.062,0.5435,0.095,"0.32","3.3500000000000002E-2"
"09-Aug-2007","06:59","Hudson",314031,5,0.5612145,0.26143656,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,1.1535,0.1905,"0.62450000000000006","6.4000000000000001E-2"
"09-Aug-2007","06:59","Hudson",314030,10,0.60130125,0.25507944,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105,1.181,0.2365,"0.40500000000000003","6.4000000000000001E-2"
"09-Aug-2007","06:59","Hudson",314029,20,1.16251575,0.5999532,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1195,1.208,0.3105,"0.3135","6.7500000000000004E-2"
"09-Aug-2007","06:59","Hudson",314028,30,1.13579125,0.69319096,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198,1.131,0.462,"0.41949999999999998","7.6999999999999999E-2"
"09-Aug-2007","06:59","Hudson",314027,40,0.388146031746032,0.250293048888889,NA,NA,NA,NA,NA,"84.392014923010919","6.4615","288.5",32.253,4.42,4.442,0.7245,"0.876","0.26050000000000001"
"09-Aug-2007","06:59","Hudson",314026,50,0.178547174603175,0.142958648888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9055,6.412,0.8445,"0.40400000000000003","0.20400000000000001"
"09-Aug-2007","06:59","Hudson",314025,75,0.0396777079365079,0.153753358222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.033,7.997,0.83,"0.27750000000000002","9.5000000000000001E-2"
"09-Aug-2007","06:59","Hudson",314024,100,0.0273639365079365,0.104445966222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.563,8.7405,1.026,"0.17449999999999999","8.3499999999999991E-2"
"09-Aug-2007","06:59","Hudson",314023,144,0.0164183619047619,0.0657431893333333,NA,NA,NA,NA,NA,"55.50078290455766","3.827","171",33.998,15.0595,16.6,1.3365,"0.47149999999999997","0.1195"
"29-Aug-2007",NA,"C6-4828",306530,1,0.685471567164179,0.223782232835821,21.9110328973881,24.1331965351119,19.8536459608209,17.9283625891791,241,"106.84963414911174","6.0049999999999999","268",30.637,0.145,0.6625,0.163,"0.45399999999999996","6.2E-2"
"29-Aug-2007",NA,"C6-4828",306529,5,0.595460149253731,0.258125050746268,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1065,0.9435,0.1865,"0.52899999999999991","6.0999999999999999E-2"
"29-Aug-2007",NA,"C6-4828",306528,10,0.311577985074627,0.189439414925373,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0965,1.008,0.23,"0.193","5.8499999999999996E-2"
"29-Aug-2007",NA,"C6-4828",306527,20,0.408513358208955,0.454349941791045,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111,1.7295,0.4395,"0.42699999999999999","6.7500000000000004E-2"
"29-Aug-2007",NA,"C6-4828",306526,30,0.609308059701493,0.615401140298507,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.195,3.3325,0.571,"0.70250000000000001","0.21299999999999999"
"29-Aug-2007",NA,"C6-4828",306525,40,0.221566567164179,0.335119432835821,NA,NA,NA,NA,NA,"90.706022335151374","6.8540000000000001","306.5",32.365,3.3815,4.055,0.6985,"1.335","0.3075"
"29-Aug-2007",NA,"C6-4828",306524,50,0.0773891697761194,0.125190480223881,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.472,6.7565,0.9265,"0.81800000000000006","0.1125"
"29-Aug-2007",NA,"C6-4828",306523,75,0.0109549981343284,0.0546143173656716,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.958,9.977,0.934,"0.373","6.7000000000000004E-2"
"29-Aug-2007",NA,"C6-4828",306522,100,0.019718996641791,0.0742310673582089,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6725,8.3035,1.004,"0.58400000000000007","6.25E-2"
"29-Aug-2007",NA,"C6-4828",306521,140,0.00876399850746268,0.0431042659925373,NA,NA,NA,NA,NA,"60.487889254614501","4.2185000000000006","188.5",33.912,14.198,16.138,1.2915,"0.39349999999999996","8.0999999999999989E-2"
"11-Sep-2007","12:59","C6-4828",306540,1,0.572217313432836,0.362285086567164,25.3100781520522,24.4760114966978,20.1942261940298,16.9686125059701,254,"103.15413873325566","5.8614999999999995","262",30.277,0.1495,0.8365,0.242,"0.45750000000000002","6.7000000000000004E-2"
"11-Sep-2007","12:59","C6-4828",306539,5,0.536453731343284,0.302202268656716,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102,0.63,0.2085,"0.48299999999999998","0.06"
"11-Sep-2007","12:59","C6-4828",306538,10,0.607980895522388,0.494252704477612,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.097,0.678,0.181,"0.878","6.3E-2"
"11-Sep-2007","12:59","C6-4828",306537,20,0.572217313432836,0.458131486567164,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5845,1.8535,0.445,"0.73199999999999998","0.14000000000000001"
"11-Sep-2007","12:59","C6-4828",306536,30,0.249262388059701,0.261033111940298,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.712,5.4285,0.7375,"0.72050000000000003","0.23050000000000001"
"11-Sep-2007","12:59","C6-4828",306535,40,0.22849052238806,0.27252687761194,NA,NA,NA,NA,NA,"87.223196027902802","6.7484999999999999","301.5",32.223,5.485,5.4755,0.952,"0.97299999999999998","0.216"
"11-Sep-2007","12:59","C6-4828",306534,50,0.200794701492537,0.179607398507463,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.253,5.694,0.777,"0.21400000000000002","9.2499999999999999E-2"
"11-Sep-2007","12:59","C6-4828",306533,75,0.0521926958955224,0.0925070541044776,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.244,8.7295,1.0655,"0.55099999999999993","7.4499999999999997E-2"
"11-Sep-2007","12:59","C6-4828",306532,100,0.0305957182835821,0.0634591192164179,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1395,10.1935,1.0155,"0.40900000000000003","8.5499999999999993E-2"
"11-Sep-2007","12:59","C6-4828",306531,140,0.0153369973880597,0.0443604391119403,NA,NA,NA,NA,NA,"72.071230792764908","5.0220000000000002","224.5",33.461,12.3105,13.9355,1.1795,"0.35450000000000004","8.2500000000000004E-2"
"28-Sep-2007","23:56","Hudson",322010,2,0.678547611940299,0.444102488059701,36.4840344738806,29.3641616411194,31.7107872201492,22.7985694673507,271,"100.40739418068128","5.8120000000000003","259.5",30.139,0.0795,0.953,0.2335,NA,NA
"28-Sep-2007","23:56","Hudson",322009,10,0.671623656716418,0.469582643283582,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0895,1.086,0.23,NA,NA
"28-Sep-2007","23:56","Hudson",322008,19,0.879342313432836,0.744325186567164,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9365,2.191,0.4755,NA,NA
"28-Sep-2007","23:56","Hudson",322007,29,0.789330895522388,0.509603104477612,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5455,2.051,0.538,NA,NA
"28-Sep-2007","23:56","Hudson",322006,39,0.401589402985075,0.275711897014925,NA,NA,NA,NA,NA,"86.898905380431472","6.6535000000000002","297.5",32.461,5.7615,4.9325,0.853,NA,NA
"28-Sep-2007","23:56","Hudson",322005,50,0.176375317164179,0.129905820335821,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9355,7.162,0.969,NA,NA
"28-Sep-2007","23:56","Hudson",322004,59,0.0899874067164179,0.083652293283582,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7935,8.3955,0.9555,NA,NA
"28-Sep-2007","23:56","Hudson",322003,80,0.0474716585820896,0.0856242654179104,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.334,10.29,1.0935,NA,NA
"28-Sep-2007","23:56","Hudson",322002,103,0.0394379932835821,0.0701704147164179,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3445,11.5195,1.1485,NA,NA
"28-Sep-2007","23:56","Hudson",322001,158,0.0204493298507463,0.0421840461492537,NA,NA,NA,NA,NA,"63.650654520785423","4.4154999999999998","197",33.902,14.1775,15.51,1.304,NA,NA
"11-Oct-2007","04:50","Hudson",322193,4.5,0.360045671641791,0.196640328358209,20.4008503768657,19.6595325181343,16.8704722947761,13.1710180802239,284,"96.836244602163418","5.6494999999999997","252",30.534,0.0095,1.172,0.171,NA,NA
"11-Oct-2007","04:50","Hudson",322192,11,0.360045671641791,0.215196528358209,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007,1.1835,0.1735,NA,NA
"11-Oct-2007","04:50","Hudson",322191,20,0.637003880597015,0.457811919402985,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3665,1.6945,0.3225,NA,NA
"11-Oct-2007","04:50","Hudson",322190,30,0.34619776119403,0.34038163880597,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.825,4.244,0.7245,NA,NA
"11-Oct-2007","04:50","Hudson",322189,40,0.107984888059701,0.147651336940298,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4685,6.2795,0.846,NA,NA
"11-Oct-2007","04:50","Hudson",322188,51,0.111584384328358,0.124758540671642,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4395,6.2745,0.85,NA,NA
"11-Oct-2007","04:50","Hudson",322187,61,0.0686513216417911,0.0977185833582089,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.105,7.631,0.9155,NA,NA
"11-Oct-2007","04:50","Hudson",322186,80,0.0467413253731343,0.0824400126268656,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.516,9.6145,0.9965,NA,NA
"11-Oct-2007","04:50","Hudson",322185,100,0.0335953276119403,0.0916714243880597,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7965,10.3115,1.0105,NA,NA
"11-Oct-2007","04:50","Hudson",322184,146,NA,NA,NA,NA,NA,NA,NA,"64.693974005961053","4.5439999999999996","203",33.785,13.3475,14.5465,1.209,NA,NA
"18-Oct-2007","12:39","Hudson",322492,5,0.81010276119403,0.49810933880597,29.5250547761194,26.2245800088806,26.5672052798507,18.0552188001492,291,"95.357215051013185","5.8879999999999999","263",30.339,0.2495,1.9275,0.3225,NA,NA
"18-Oct-2007","12:39","Hudson",322491,11,1.08013701492537,0.552808585074626,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256,1.9745,0.328,NA,NA
"18-Oct-2007","12:39","Hudson",322490,20,0.900114179104478,0.547269420895522,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239,1.9535,0.319,NA,NA
"18-Oct-2007","12:39","Hudson",322489,31,0.179974813432836,0.220361161567164,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.598,4.0285,0.6405,NA,NA
"18-Oct-2007","12:39","Hudson",322488,40,0.118783376865672,0.180262773134328,NA,NA,NA,NA,NA,"85.894291169092995","6.1895000000000007","276.5",32.15,4.8295,5.1875,0.7945,NA,NA
"18-Oct-2007","12:39","Hudson",322487,51,0.0803366529850746,0.138880163014925,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1755,6.285,0.8655,NA,NA
"18-Oct-2007","12:39","Hudson",322486,61,0.0438199925373134,0.0912332244626866,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.718,8.214,0.943,NA,NA
"18-Oct-2007","12:39","Hudson",322485,80,0.0467413253731343,0.127457751626866,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.392,9.725,0.9695,NA,NA
"18-Oct-2007","12:39","Hudson",322484,101,0.0233706626865672,0.0803658663134328,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6715,11.4235,1.078,NA,NA
"18-Oct-2007","12:39","Hudson",322483,150,0.013145997761194,0.057316550238806,NA,NA,NA,NA,NA,"60.757518276432634","4.173","186.5",34.056,14.156,15.1205,1.2235,NA,NA
"06-Nov-2007","14:08","C6-4828",306550,1,0.740863208955224,0.632295591044776,30.501594948694,37.745784738806,27.6534935261194,25.9792114113806,310,"96.19","6.2365000000000004","278.5",30.956,1.0645,2.976,0.4555,"0.78049999999999997","0.15"
"06-Nov-2007","14:08","C6-4828",306549,5,0.713167388059701,0.613600911940298,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.038,3.007,0.4645,"0.36249999999999999","0.14399999999999999"
"06-Nov-2007","14:08","C6-4828",306548,10,0.720091343283582,0.653067456716418,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9435,2.725,0.401,"0.34749999999999998","0.13250000000000001"
"06-Nov-2007","14:08","C6-4828",306547,20,0.69239552238806,0.60653847761194,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.096,2.9895,0.46,"0.999","0.1925"
"06-Nov-2007","14:08","C6-4828",306546,30,0.595460149253731,0.564302350746269,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.134,2.9995,0.475,"0.628","0.156"
"06-Nov-2007","14:08","C6-4828",306545,40,0.360045671641791,0.400758528358209,NA,NA,NA,NA,NA,"92.66","6.1055000000000001","272.5",31.423,2.8405,4.1915,0.597,"0.44750000000000001","0.1925"
"06-Nov-2007","14:08","C6-4828",306544,50,0.0683904291044776,0.141424208395522,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.487,7.0375,0.923,"9.0999999999999998E-2","0.1045"
"06-Nov-2007","14:08","C6-4828",306543,75,0.0467934514925373,0.131669573507463,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7995,8.5825,0.9925,"7.0000000000000007E-2","6.6500000000000004E-2"
"06-Nov-2007","14:08","C6-4828",306542,100,0.0197972294776119,0.108020883022388,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3565,11.1315,1.104,"0.15849999999999997","6.5500000000000003E-2"
"06-Nov-2007","14:08","C6-4828",306541,140,0.00899874067164179,0.159817634328358,NA,NA,NA,NA,NA,"64.790000000000006","4.5730000000000004","204.5",33.722,12.903,15.1365,1.285,"0.55049999999999999","0.12"
"11-Dec-2007","14:36","C6-4828",306560,1,0.232887619047619,0.143691660952381,21.5619228095238,18.1520492304762,14.4351509206349,7.54093991936508,345,"93.499005096733455","6.7984999999999998","303.5",31.076,3.078,4.273,0.62,"1.3955","0.22549999999999998"
"11-Dec-2007","14:36","C6-4828",306559,5,0.279465142857143,0.160692457142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0575,4.3155,0.6195,"1.298","0.20450000000000002"
"11-Dec-2007","14:36","C6-4828",306558,10,0.287228063492064,0.157820176507936,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1045,4.276,0.6185,"1.1244999999999998","0.2135"
"11-Dec-2007","14:36","C6-4828",306557,20,0.333805587301587,0.140586492698413,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.048,4.2465,0.625,"1.0594999999999999","0.20649999999999999"
"11-Dec-2007","14:36","C6-4828",306556,30,0.279465142857143,0.141129897142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0565,4.2815,0.6225,"1.1469999999999998","0.2135"
"11-Dec-2007","14:36","C6-4828",306555,40,0.287228063492063,0.162710816507937,NA,NA,NA,NA,NA,"93.690430343086263","6.806","304",31.088,3.0695,4.309,0.631,"0.97799999999999998","0.20499999999999999"
"11-Dec-2007","14:36","C6-4828",306554,50,0.263939301587302,0.151765098412698,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0775,4.359,0.611,"1.0285","0.20450000000000002"
"11-Dec-2007","14:36","C6-4828",306553,75,0.0519914793650794,0.134192744634921,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.07,7.8145,0.9775,"0.57050000000000001","0.105"
"11-Dec-2007","14:36","C6-4828",306552,100,0.0424141015873016,0.105843706412698,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.685,10.1005,1.014,"0.3155","0.08"
"11-Dec-2007","14:36","C6-4828",306551,140,0.0574642666666667,0.0959653253333333,NA,NA,NA,NA,NA,"75.384476845591749","5.6144999999999996","251",33.041,9.3635,11.9395,1.049,"0.44950000000000001","8.8499999999999995E-2"
